"spp","spp_num","common_name","sci_name","Nobs","birdofprey","hummingbird","woodpecker","waterfowl","shorebirds","waterbird_guild","SGCN","ESA","MEXFED","USFS","BLM","Mass","Hand.Wing.Index","dietdiv","effect_urb","effect_temp","effect_tempint","effect_veg","effect_vegint","dynamic","effect_highertemp","effect_lessgreen","mean_effect_urb","median_effect_urb","low95_effect_urb","upp95_effect_urb","low90_effect_urb","upp90_effect_urb","mean_effect_temp","median_effect_temp","low95_effect_temp","upp95_effect_temp","low90_effect_temp","upp90_effect_temp","mean_effect_tempint","median_effect_tempint","low95_effect_tempint","upp95_effect_tempint","low90_effect_tempint","upp90_effect_tempint","mean_effect_veg","median_effect_veg","low95_effect_veg","upp95_effect_veg","low90_effect_veg","upp90_effect_veg","mean_effect_vegint","median_effect_vegint","low95_effect_vegint","upp95_effect_vegint","low90_effect_vegint","upp90_effect_vegint","mean_theta","median_theta","low95_theta","upp95_theta","low90_theta","upp90_theta","order_urbeffect","order_tempeffect","order_vegeffect","order_mass","order_HWI","order_dietdiv","order_theta"
"VESP",121,"Vesper Sparrow","Pooecetes gramineus",3,0,0,0,0,0,NA,2,NA,NA,NA,NA,25.7,23.9,0.693147180559945,"Neutral","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-0.759931217695969,-0.751368918332166,-1.75462889470857,0.171717389068083,-1.575816939142,0.0214677173706485,0.169860197459521,0.166858831050673,-0.434556121974268,0.783937774790431,-0.336186522960517,0.681533700340218,-0.284856675720641,-0.282209659851381,-0.897638451407609,0.321534315321288,-0.798672404675586,0.219303045102778,0.137575100874356,0.140421608599029,-0.472515689710224,0.728939285910957,-0.364133219002009,0.629774802977157,-0.0440661984341473,-0.0472708578885312,-0.622873300554686,0.547901577123865,-0.525378540004124,0.449654138809122,0.968454555438526,0.988190827223477,0.801074180933895,0.999263786781039,0.872164846628563,0.998797480509162,"40","68","74","50","49","78","75"
"VIWA",122,"Virginia's Warbler","Leiothlypis virginiae",3,0,0,0,0,0,NA,3,NA,NA,NA,NA,8.2,18.9,0,"Avoider","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-0.920816540340897,-0.907496465977497,-1.90914280856945,-0.0263927916723653,-1.72240882966436,-0.16606430295728,0.155631273455259,0.156452006268983,-0.463769297080292,0.774423928987575,-0.361262774877537,0.671146698272633,-0.197205351854188,-0.193696380236862,-0.805573040576505,0.402881493687331,-0.704893464185758,0.306046649310681,0.0182876181709977,0.0197025664160464,-0.569147824444799,0.595405904694966,-0.470202797225513,0.503186134992127,-0.187407636461676,-0.189535113431104,-0.727971046793695,0.367169120480509,-0.640646954893311,0.27714528155276,0.945903642652832,0.978177564330732,0.676967218996364,0.998891961603032,0.778321016731293,0.998152344770436,"19","62","41","10","20","3","42"
"WAVI",123,"Warbling Vireo","Vireo gilvus",4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,12.7,23.5,0.639031859650177,"Neutral","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-0.538031196539662,-0.527516482870854,-1.39664723290909,0.277442423348221,-1.254810415906,0.143718211404361,-0.126870797860131,-0.123578868121508,-0.739058302537302,0.458592219811856,-0.637244929353775,0.366639481812677,0.0557504354126855,0.0543768205554621,-0.506435298809291,0.635285375945478,-0.420150878198884,0.541218588783404,0.0130169447480543,0.0153764272152159,-0.578549531947424,0.60212592111726,-0.482175723156241,0.49895903275315,-0.185736343350952,-0.188183261589408,-0.735181729950313,0.374644307180724,-0.644855241687362,0.276659206394771,0.955912195722331,0.987019199599064,0.701822670964895,0.999567822820862,0.800669515376451,0.999270986722447,"56","9","39","28","46","64","68"
"WCSP",124,"White-crowned Sparrow","Zonotrichia leucophrys",178,0,0,0,0,0,NA,NA,NA,NA,NA,NA,28,23.4,0.940447988655326,"Avoider","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-1.23220102214924,-1.21333860551274,-1.81836202796579,-0.7573099859481,-1.70296820942607,-0.825462652114586,0.244094747723562,0.243957144864983,-0.166429153770329,0.654214941894616,-0.0991914385521767,0.590074509240228,-0.118283515512266,-0.124867218931723,-0.526839077149411,0.321408144769998,-0.462265366897955,0.24465908606965,-0.209708127422459,-0.207918828321374,-0.571318485812386,0.141640869664414,-0.511640424235169,0.0853710582193781,0.314127887725797,0.312540152037937,-0.0921608267441932,0.727995816148154,-0.0252786706712257,0.657814256730811,0.987786444470198,0.991164466209899,0.957923508161803,0.998135357082746,0.966839769737636,0.997607014594052,"8","92","11","54","45","103","84"
"WEBL",125,"Western Bluebird","Sialia mexicana",2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,26.4,37.2,0.801818552543337,"Neutral","Neutral","Neutral","Neutral","Neutral","N",NA,NA,0.282610531203505,0.27674133887285,-0.67446769760901,1.26156726143039,-0.516553706183306,1.09679006688366,0.0534000702062244,0.0556023867173267,-0.574719712113352,0.672324093869616,-0.474249781443472,0.568616452529857,-0.433722613585112,-0.426776612160569,-1.06020374436017,0.173228223724189,-0.954487921749675,0.0746349382087781,0.06207568308103,0.0662978762211968,-0.589601508884378,0.670575804386755,-0.478309642550599,0.578316137866881,-0.00638119075697378,-0.0117665348566667,-0.562275087030059,0.580167278875928,-0.474052281822688,0.47650951701849,0.983292706897782,0.992820626912011,0.906718339365266,0.999539487409213,0.937197869033871,0.999260201616804,"126","34","57","51","104","92","92"
"WEFL",126,"Western Flycatcher","Empidonax difficilis",4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,10.7,21.8,0.325082973391448,"Neutral","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-0.0377116276686123,-0.0376634667395305,-0.910768178730909,0.845880840610453,-0.767088724965146,0.691928506854636,0.369940510727924,0.368202083700261,-0.222959579299993,0.98331984023452,-0.128798538914453,0.877297180585642,-0.225887126049626,-0.223488077370296,-0.823278559064217,0.353640917429773,-0.721970305343169,0.25856515530699,0.00909989192903656,0.00963834673801278,-0.581809468398145,0.598012997061439,-0.483468252993385,0.501768956941661,0.0577319929179187,0.0539154415703731,-0.488578693541803,0.628474697796572,-0.3993127071428,0.529637559275961,0.924903723068474,0.964825964815319,0.59617220759162,0.99804521502922,0.708398505704124,0.99664194064677,"103","125","37","21","33","27","13"
"WEKI",127,"Western Kingbird","Tyrannus verticalis",58,0,0,0,0,0,NA,NA,NA,NA,NA,NA,39.6,33.2,0.325082973391448,"Neutral","Neutral","Neutral","Positive","Neutral","Y",NA,"Lower overall occupancy",-0.0430222324367518,-0.0431429659788806,-0.456792076975875,0.371534825794161,-0.387689652317256,0.302541755070561,0.222687330697224,0.222662074732593,-0.217321315120537,0.668515765012994,-0.149083521174608,0.596040260606603,0.0443758020441867,0.0445118430246138,-0.375545790895306,0.464205930533774,-0.305867127265889,0.39242750709448,0.393720425695863,0.387878216565353,0.0459046425635029,0.776498257019167,0.099999456658094,0.708311966490798,0.0946247717741491,0.0941555089048378,-0.269468161281754,0.464882130393994,-0.211707209240256,0.401717750169761,0.981818401772625,0.988359588209998,0.926582140369311,0.99803707826068,0.946617178813764,0.997358325332058,"102","84","115","67","93","33","76"
"WEME",128,"Western Meadowlark","Sturnella neglecta",3,0,0,0,0,0,NA,3,NA,NA,NA,NA,100.1,27.8,0.693147180559945,"Neutral","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-0.144183153150553,-0.142604947842854,-1.04488543405488,0.744390708894384,-0.89394883904122,0.599915483270622,-0.0441482826788066,-0.0406758064691978,-0.653387149435354,0.551555024796547,-0.555861853333589,0.455498963251908,-0.25866305869668,-0.255398753823117,-0.862545955456554,0.340722508941716,-0.761722728405516,0.241138012326214,0.0427867617782616,0.0477282979668644,-0.570538915906192,0.633707285041623,-0.471753400029008,0.540537083610429,0.0439549087095871,0.0377031484878448,-0.50393349921589,0.629243608434886,-0.419763072674045,0.527482482016712,0.939077866125082,0.974056337830516,0.647221903968617,0.998365952396465,0.758049237873111,0.997393782417373,"96","21","48","88","72","80","32"
"WESA",129,"Western Sandpiper","Calidris mauri",2,0,0,0,0,1,"Shorebird",NA,NA,NA,NA,NA,27.8,49,0.325082973391448,"Neutral","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-0.162727389282932,-0.156683288978193,-1.15844031628976,0.794445163056655,-0.97855459176339,0.635638648231462,0.292781382195773,0.288870829454707,-0.332424067509035,0.934980272506854,-0.232069328115428,0.829018159080505,-0.161506345467724,-0.158110202379194,-0.795420277285921,0.453741306653376,-0.688517374422867,0.357851724428855,0.114502389412686,0.118678304150218,-0.50578096453634,0.704692367428729,-0.398429586084899,0.610537073862998,-0.025321942024704,-0.0261166705238804,-0.604622238959561,0.565253159449989,-0.5081239370133,0.465608052498067,0.94779278280808,0.979285357818752,0.687722371869292,0.998695371355723,0.786979953146102,0.997954909892277,"94","109","64","53","123","36","44"
"WETA",130,"Western Tanager","Piranga ludoviciana",5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,28.1,28.6,0.500402423538188,"Neutral","Neutral","Neutral","Neutral","Neutral","N",NA,NA,0.0936567334462107,0.0944226033645678,-0.758262559608012,0.957199902059663,-0.611090246174462,0.805696476991948,0.205748655637739,0.203766736451539,-0.384596387024876,0.801695335369617,-0.285410478244468,0.704139568296477,-0.246208743395449,-0.241691504696732,-0.852139609714877,0.334403427822018,-0.747817694390499,0.240782114262597,0.229243623751102,0.231069683981834,-0.338691164534882,0.795196649445653,-0.244589184404483,0.699225170312328,-0.0292190933219389,-0.0295495517423067,-0.574022080238485,0.514795849784322,-0.482211568109753,0.426725228346165,0.95355879924843,0.982881981079079,0.706358162524822,0.999844933251646,0.80409355230448,0.999646658837359,"118","81","88","55","77","52","56"
"WEWP",131,"Western Wood-Pewee","Contopus sordidulus",10,0,0,0,0,0,NA,2,NA,NA,NA,NA,13.1,33.5,0.325082973391448,"Neutral","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-0.123423842119692,-0.125423892683374,-0.803587385371076,0.573065386476735,-0.681895335266829,0.441498276513525,0.147695464650891,0.142881845394585,-0.401734983704842,0.707008355804813,-0.311312524640418,0.614003909218158,0.0567468732762719,0.0550417407325316,-0.475169372005566,0.593047295933932,-0.387149790681535,0.504902913028704,0.0627673867947759,0.0614803578937001,-0.466798673194935,0.603314993582227,-0.378982614980561,0.509614221761132,0.0198650898445279,0.0163164274939167,-0.468407796417096,0.52694068023802,-0.387131273950708,0.43790809784172,0.974240911712428,0.990256055781316,0.848754468675904,0.999738083246248,0.895213324207902,0.99952768069674,"98","55","56","29","94","34","79"
"WFIB",132,"White-faced Ibis","Plegadis chihi",10,0,0,0,0,0,"Wading Bird",NA,"SC",NA,NA,NA,616.9,38.6,0.639031859650177,"Neutral","Neutral","Negative","Positive","Neutral","Y","Less urban-associated","Lower overall occupancy",-0.22193930217512,-0.222889823874085,-0.973337550671247,0.530211836548241,-0.85438949201183,0.409366309377611,0.214654986444038,0.211632531223359,-0.349401500379196,0.799808684150253,-0.256326391063692,0.702057882560922,-0.721263198566245,-0.715583232833423,-1.35315137997328,-0.128676313568793,-1.24233969719869,-0.22654879951345,0.609714353832875,0.599618987917066,0.0886099415614357,1.19273000083642,0.170849275315434,1.08225759629397,-0.0396137013646288,-0.0382232027451835,-0.580234133779805,0.492466542856351,-0.489298541998703,0.402666211397697,0.983405033791324,0.99510944737301,0.885585059878177,0.999703461087948,0.929526040844813,0.99953159362382,"86","82","132","117","108","66","108"
"WIWA",133,"Wilson's Warbler","Cardellina pusilla",83,0,0,0,0,0,NA,NA,NA,NA,NA,NA,7,20.7,0.639031859650177,"Neutral","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-0.240496571197653,-0.239568156847171,-0.628599246082486,0.132055393444919,-0.560459956529036,0.0734919217376837,0.272761794085815,0.269996934373384,-0.128877893564336,0.689125926381295,-0.0665396271628564,0.618870745633102,-0.0944909280883684,-0.0938547208404132,-0.478042972795691,0.284104286684967,-0.415171177341805,0.222560798620666,0.0202849453848689,0.0210323053811648,-0.310980363731372,0.346286815340716,-0.256332135793604,0.292195596425997,-0.0361631800212889,-0.039431183239195,-0.359821852348239,0.304781229735673,-0.307320454957772,0.246719128907817,0.994297259521679,0.996081063459157,0.978374082771833,0.999345409084057,0.983586142456174,0.999125546653418,"82","101","42","9","30","63","113"
"WWDO",134,"White-winged Dove","Zenaida asiatica",366,0,0,0,0,0,NA,NA,NA,NA,NA,NA,153,35.2,0.89794572485678,"Adapter","Positive","Neutral","Neutral","Neutral","Y","Higher overall occupancy",NA,0.696852388123672,0.692669302627495,0.358910686634931,1.05558468991966,0.413398350652194,0.993423349968798,0.383664312538187,0.382192528424664,-0.0068764857502174,0.782430719184057,0.0560355656008849,0.716685446154205,-0.0465872663022921,-0.0473872898474259,-0.393462426965572,0.300166005379144,-0.334836337843627,0.24351040301489,0.227152489975724,0.239434796334373,-0.13128746266529,0.514530166510591,-0.0611988044686852,0.469801530907336,-0.0254506353408936,0.0106857992982464,-0.549564397832117,0.287736514384523,-0.443506220209335,0.24588350138866,0.99030021590303,0.991443604307344,0.976978642850723,0.997195865714636,0.980167169125971,0.996624208034233,"131","128","90","97","98","97","86"
"YBCH",135,"Yellow-breasted Chat","Icteria virens",2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,24.9,21.3,0.500402423538188,"Avoider","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-0.914652315429513,-0.901968193968523,-1.97931117458327,0.0689859603992342,-1.79273068948684,-0.0888990234484579,0.135284997723395,0.132146448732233,-0.489665514169862,0.766153820400499,-0.38638028474047,0.665514965577873,-0.22852347936753,-0.228522900593221,-0.86129939697436,0.409111149767729,-0.762325872102233,0.298064883255762,0.168993038747205,0.169257295618442,-0.436117980538617,0.778171239301813,-0.336313167698628,0.677178660772746,-0.261712459801567,-0.260758963385297,-0.830276824720008,0.300969129699074,-0.736651033296867,0.210286209294214,0.948930569022055,0.98021992546964,0.685804339924455,0.999000629451239,0.786709695539249,0.998334546318717,"20","49","78","49","32","47","45"
"YEWA",136,"Yellow Warbler","Setophaga petechia",87,0,0,0,0,0,NA,NA,NA,NA,NA,NA,10.2,23.6,0,"Avoider","Neutral","Neutral","Neutral","Negative","Y",NA,"More urban-associated",-0.422610197503983,-0.421779795932846,-0.823086052660796,-0.02917514018522,-0.755424397323172,-0.0918035748035164,0.304447062017429,0.301725925560674,-0.109465234406891,0.730576402700904,-0.0471859787608656,0.661278540640435,0.207141667926082,0.206453266293653,-0.153251917679605,0.576715282340532,-0.09611836098978,0.516517040552612,0.119930431251981,0.119436334316931,-0.190198410102354,0.435432667407035,-0.141023998080513,0.383794014214124,-0.373418732268818,-0.374952103105809,-0.676091225078642,-0.0658316824130564,-0.628036786024339,-0.116548734281876,0.98482676082156,0.987132098000273,0.95982151217731,0.996655175639569,0.96603353304843,0.995777176126429,"67","112","65","18","47","10","70"
"YHBL",137,"Yellow-headed Blackbird","Xanthocephalus xanthocephalus",4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,62.7,27,0,"Avoider","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-0.787705172021277,-0.773453331066894,-1.77350801125009,0.11842942681029,-1.60700581134088,-0.0193782295154114,0.277556993573074,0.27347196985909,-0.334231555050351,0.911682918762768,-0.229609047381251,0.80118775329999,-0.391600451712408,-0.385299910541784,-1.03516955709907,0.216212672536145,-0.924087959282549,0.11676729029068,0.464423407812482,0.455101731045424,-0.0951723898416067,1.06022938903843,-0.00207821529635104,0.955169274035446,-0.348888768528864,-0.346547246070606,-0.933050353597216,0.205388191022793,-0.831544116124828,0.119046658479407,0.972319912742252,0.987653816750899,0.844218766110225,0.998852722652571,0.898929793664992,0.998328128412082,"36","105","121","83","67","14","71"
"YRWA",138,"Yellow-rumped Warbler","Setophaga coronata",162,0,0,0,0,0,NA,NA,NA,NA,NA,NA,11.9,25.4,0.940447988655326,"Neutral","Neutral","Negative","Neutral","Neutral","Y","Less urban-associated",NA,0.0765921364378924,0.0765389918236462,-0.25104118181956,0.402708283048983,-0.196245699029458,0.348943155839293,0.159022339216837,0.160272251724367,-0.220046994260547,0.535245170622419,-0.160608943653001,0.475526983431634,-0.311039961036249,-0.308028162804929,-0.677060259506098,0.0339379861858166,-0.613544153135582,-0.0201076753563626,0.216023715344719,0.203450768242275,-0.112121181387111,0.625084165548499,-0.0613127827874961,0.541115277594283,-0.141439310128673,-0.13597000724406,-0.48425407870643,0.167568578321272,-0.419591125567211,0.117821277512386,0.978951678184921,0.983821615692172,0.93242887533748,0.996680244771094,0.945322929900406,0.995659548745045,"114","63","80","25","58","104","60"
"ZTHA",139,"Zone-tailed Hawk","Buteo albonotatus",2,1,0,0,0,0,NA,NA,NA,"PR",NA,NA,745.9,40.3,0.610864302054894,"Neutral","Neutral","Neutral","Neutral","Neutral","N",NA,NA,-0.701195089612396,-0.687349286912272,-1.77826314670996,0.304552997569793,-1.59265632060578,0.149789202391055,-0.074857259596459,-0.0710963877419381,-0.704280999103696,0.541191420786765,-0.604128040210585,0.442177260137494,-0.169756383279607,-0.169742916304884,-0.783516659649667,0.442370713947273,-0.67952372082864,0.342069867534348,0.270619063939804,0.272426221860712,-0.341972083962133,0.878344068935265,-0.239183084249828,0.78099983416506,-0.0403968540362261,-0.0417953407083002,-0.614136287431125,0.547592296595356,-0.52331675487146,0.451421429413027,0.953484854162853,0.981631899270665,0.716200338158013,0.998791729960242,0.814159707055905,0.998151422635587,"48","14","102","120","110","60","51"
